Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,UW,M10,W07,AUWM10W07,AUWM10W07,05/26/2012,05/27/2012,2,424,420,2,16,Construct,,,,
A,UW,M10,W06,AUWM10W06,AUWM10W06,06/12/2012,06/12/2012,1,407,371,1,17,Construct,,,,
A,UW,M10,W05,AUWM10W05,AUWM10W05,06/29/2012,06/30/2012,2,315,319,2,51,Construct,,,,
A,UW,M10,W04,AUWM10W04,AUWM10W04,08/20/2012,08/20/2012,1,261,268,1,48,Construct,,,,
A,UW,M10,W03b,AUWM10W03b,AUWM10W03b,10/07/2012,10/07/2012,1,0,0,0,-1,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1382-0001
A,UW,M10,W03a,AUWM10W03a,AUWM10W03a,10/06/2012,10/06/2012,1,208,203,1,11,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1382-0001
A,UW,M10,W02,AUWM10W02,AUWM10W02,10/17/2012,10/17/2012,1,200,158,1,698,Construct,,,,
A,UW,M10,W01,AUWM10W01,AUWM10W01,09/15/2014,09/15/2014,1,151,110,1,-1123,Construct,,,,
A,UW,M11,F02,AUWM11F02,AUWM11F02,08/19/2011,08/19/2011,1,344,334,1,11,Construct,,,,
A,UW,M11,F01,AUWM11F01,AUWM11F01,08/30/2011,11/02/2011,65,408,412,2,97,Construct,,,,
A,UW,M11,C04c,AUWM11C04c,AUWM11C04c,02/07/2012,02/07/2012,1,45,68,1,15,Construct,,,,
A,UW,M11,C04a,AUWM11C04a,AUWM11C04a,02/22/2012,02/22/2012,1,24,24,1,0,Construct,,,,
