Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T4,C205,W02,AT4C205W02,AT4C205W02,07/05/2014,07/05/2014,1,0,0,0,11,Construct,Code 04.,"Lift ""C204/05 W02"" will be separated into ""C2-04 W02"" and ""C2-05 W02"".  All quantities will be assigned to ""C2-04 W02"".",Code 04a.,P-P-S-6840-0009
A,T4,C205,W01,AT4C205W01,AT4C205W01,07/16/2014,07/16/2014,1,124,81,1,-2,Construct,Code 04.,"Lift ""C205/06 W01"" will be separated into ""C2-05 W01"" and ""C2-06 W01""  All quantities will be assigned to ""C2-05 W01"".",Code 04a.,P-P-S-6840-0009
A,T4,C206,F01,AT4C206F01,AT4C206F01,07/14/2014,07/14/2014,1,0,0,0,1,Construct,Code 01.,"A new row was created under the name of ""F01"" with 0 quantities and the dates of the next lift minus one day.",Code 01a.,P-P-S-6840-0009
A,T4,C206,W02,AT4C206W02,AT4C206W02,07/15/2014,07/15/2014,1,0,0,0,1,Construct,Code 01.,"A new row was created under the name of ""W02"" with 0 quantities and the dates of the previous lift plus one day.",Code 01a.,P-P-S-6840-0009
A,T4,C206,W01,AT4C206W01,AT4C206W01,07/16/2014,07/16/2014,1,0,0,0,41,Construct,Code 04.,"Lift ""C205/06 W01"" will be separated into ""C2-05 W01"" and ""C2-06 W01""  All quantities will be assigned to ""C2-05 W01"".",Code 04a.,P-P-S-6840-0009
A,T4,C201,W01,AT4C201W01,AT4C201W01,08/26/2014,08/26/2014,1,175,210,1,0,Construct,Code 04.,"Lift ""C201/02 W01"" will be separated into ""C2-01 W01"" and ""C2-02 W01"".  All quantities will be assigned to ""C2-01 W01"".",Code 04a.,P-P-S-6840-0008
A,T4,C202,W01,AT4C202W01,AT4C202W01,08/26/2014,08/26/2014,1,0,0,0,15,Construct,Code 04.,"Lift ""C201/02 W01"" will be separated into ""C2-01 W01"" and ""C2-02 W01"".  All quantities will be assigned to ""C2-01 W01"".",Code 04a.,P-P-S-6840-0008
A,T4,C206,P04,AT4C206P04,AT4C206P04,09/10/2014,09/11/2014,2,75,64,2,-1,Construct,Code 04.,"Lift ""C2-06/05 P04/P03"" will be separated into ""C2-06 P04"", ""C2-06 P03"", ""C2-05 P04"" and ""C2-05 P03"".  All quantities will be assigned to ""C2-06 P04"".",Code 04a.,P-P-S-6840-0008
A,T4,C206,P03,AT4C206P03,AT4C206P03,09/10/2014,09/11/2014,2,0,0,0,-1,Construct,Code 04.,"Lift ""C2-06/05 P04/P03"" will be separated into ""C2-06 P04"", ""C2-06 P03"", ""C2-05 P04"" and ""C2-05 P03"".  All quantities will be assigned to ""C2-06 P04"".",Code 04a.,P-P-S-6840-0008
A,T4,C205,P04,AT4C205P04,AT4C205P04,09/10/2014,09/11/2014,2,0,0,0,-1,Construct,Code 04.,"Lift ""C2-06/05 P04/P03"" will be separated into ""C2-06 P04"", ""C2-06 P03"", ""C2-05 P04"" and ""C2-05 P03"".  All quantities will be assigned to ""C2-06 P04"".",Code 04a.,P-P-S-6840-0008
A,T4,C205,P03,AT4C205P03,AT4C205P03,09/10/2014,09/11/2014,2,0,0,0,4,Construct,Code 04.,"Lift ""C2-06/05 P04/P03"" will be separated into ""C2-06 P04"", ""C2-06 P03"", ""C2-05 P04"" and ""C2-05 P03"".  All quantities will be assigned to ""C2-06 P04"".",Code 04a.,P-P-S-6840-0008
A,T4,C203,W02,AT4C203W02,AT4C203W02,09/15/2014,09/15/2014,1,40,63,1,3,Construct,Code 05.,"Lift ""C3-03 W02(II)"" will be renamed as ""C3-03 W02"".",Code 05a.,P-P-S-6840-0009
A,T4,C207,W06,AT4C207W06,AT4C207W06,09/18/2014,09/18/2014,1,28,33,1,2,Construct,,,,
