Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H4W,3A,W12,AH4W3AW12,AH4W3AW12,03/19/2013,03/20/2013,2,800,811,2,7,Construct,,,,
A,H4W,3A,W11,AH4W3AW11,AH4W3AW11,03/27/2013,03/27/2013,1,756,788,1,8,Construct,,,,
A,H4W,3A,W10,AH4W3AW10,AH4W3AW10,04/04/2013,04/06/2013,3,704,693,3,14,Construct,,,,
A,H4W,3A,W09,AH4W3AW09,AH4W3AW09,04/20/2013,04/20/2013,1,576,572,1,244,Construct,,,,
A,H4W,3A,W08,AH4W3AW08,AH4W3AW08,12/20/2013,12/20/2013,1,272,255,1,1,Construct,Code 05.,"Lift ""W08/W07a"" will be renamed as ""W08"".",Code 05.,A-P-S-0911-0010
A,H4W,3A,W08a,AH4W3AW08a,AH4W3AW08a,12/21/2013,12/21/2013,1,0,0,0,10,Construct,Code 01.,"A new row was created under the name of ""W08a"" with 0 quantities and with dates of the previous lift plus one day.",Code 01a.,A-P-S-0911-0019 A-P-S-0911-0018
A,H4W,3A,W07,AH4W3AW07,AH4W3AW07,12/31/2013,12/31/2013,1,273,263,1,16,Construct,Code 05.,"Lift ""W08&W07b"" will be renamed as ""W07"".",Code 05.,A-P-S-0911-0010
A,H4W,3A,W06,AH4W3AW06,AH4W3AW06,01/16/2014,01/16/2014,1,598,577,1,55,Construct,Code 05.,"Lift ""W06/W05a"" will be renamed as ""W06"".",Code 05.,A-P-S-0911-0010
A,H4W,3A,W05,AH4W3AW05,AH4W3AW05,03/12/2014,03/12/2014,1,549,550,1,24,Construct,Code 05. ,"Lift ""W05b"" will be renamed as ""W05"".",Code 05. ,A-P-S-0911-0010
A,H4W,3A,W04,AH4W3AW04,AH4W3AW04,04/05/2014,05/08/2014,34,288,282,2,11,Construct,Code 05. ,"Lift ""W04b"" will be renamed as ""W04"".",Code 05. ,A-P-S-0911-0010
A,H4W,3A,W03,AH4W3AW03,AH4W3AW03,05/19/2014,05/19/2014,1,240,337,1,11,Construct,,,,
A,H4W,3A,W02,AH4W3AW02,AH4W3AW02,05/30/2014,08/26/2014,89,276,302,3,1,Construct,,,,
A,H4W,3A,W02a,AH4W3AW02a,AH4W3AW02a,08/27/2014,08/27/2014,1,0,0,0,-49,Construct,Code 01.,"A new row was created under the name of ""W02a"", with 0 quantities and the dates of the preivous lift plus one day.",Code 01a.,A-P-S-0911-0015
A,H4W,3A,W01,AH4W3AW01,AH4W3AW01,07/09/2014,09/12/2014,66,166,186,3,-665,Construct,,,,
A,H4W,3B,F07,AH4W3BF07,AH4W3BF07,11/16/2012,11/16/2012,1,712,720,1,26,Construct,,,,
A,H4W,3B,F06,AH4W3BF06,AH4W3BF06,12/12/2012,04/03/2013,113,880,765,7,19,Construct,Code 02.,"Joining ""F06a"", ""F06b"" and ""F06c"" under the name of ""F06"".",Code 02a.,A-P-S-0910-0006
A,H4W,3B,F05c,AH4W3BF05c,AH4W3BF05c,04/22/2013,04/23/2013,2,312,345,2,7,Construct,,,,
A,H4W,3B,F05a,AH4W3BF05a,AH4W3BF05a,04/30/2013,04/30/2013,1,264,280,1,1,Construct,,,,
