Activity ID,Structure,Main structure,Activity Name,Start,Finish,Budgeted Units,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
MW-M15-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Apr-12,3-Apr-12,28127,28127,2.5.3.15.2.2,MW-M15-C03,Material,Rebar
MW-M15-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Mar-12,26-Mar-12,31933,31933,2.5.3.15.2.1,MW-M15-C04,Material,Rebar
MW-M15-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,12-Apr-12,14-Apr-12,50105,50105,2.5.3.15.2.3,MW-M15-C02,Material,Rebar
MW-M15-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-Apr-12,19-Apr-12,25193,25193,2.5.3.15.2.4,MW-M15-C01,Material,Rebar
MW-M17-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,13-Apr-12,17-Apr-12,24883,24883,2.5.3.17.1.1,MW-M17-F03,Material,Rebar
MW-M17-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-Apr-12,28-Apr-12,54351,54351,2.5.3.17.1.3,MW-M17-F01,Material,Rebar
MW-M17-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Apr-12,21-Apr-12,33593,33593,2.5.3.17.1.2,MW-M17-F02,Material,Rebar
MW-M17-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,6-Jun-12,8-Jun-12,11815,11815,2.5.3.17.3.1,MW-M17-W09,Material,Rebar
MW-M17-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-Jun-12,14-Jun-12,8217,8217,2.5.3.17.3.2,MW-M17-W08,Material,Rebar
MW-M17-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,20-Jun-12,22-Jun-12,13082,13082,2.5.3.17.3.3,MW-M17-W07,Material,Rebar
MW-M17-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,3-Jul-12,4-Jul-12,9247,9247,2.5.3.17.3.5,MW-M17-W05,Material,Rebar
MW-M17-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,11-Jul-12,11-Jul-12,7647,7647,2.5.3.17.3.6,MW-M17-W04,Material,Rebar
MW-M17-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,21-Jul-12,21-Jul-12,0,0,2.5.3.17.3.8,MW-M17-W03b,Material,Rebar
MW-M17-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Jul-12,26-Jul-12,1692,1692,2.5.3.17.3.9,MW-M17-W02,Material,Rebar
MW-M17-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,31-Jul-12,31-Jul-12,3811,3811,2.5.3.17.3.10,MW-M17-W01,Material,Rebar
MW-M17-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Jun-12,28-Jun-12,5236,5236,2.5.3.17.3.4,MW-M17-W06,Material,Rebar
MW-M17-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,16-Jul-12,17-Jul-12,8220,8220,2.5.3.17.3.7,MW-M17-W03a,Material,Rebar
MW-M17-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,4-May-12,7-May-12,39177,39177,2.5.3.17.2.1,MW-M17-C04,Material,Rebar
MW-M17-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-May-12,16-May-12,34660,34660,2.5.3.17.2.2,MW-M17-C03,Material,Rebar
MW-M17-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-May-12,28-May-12,50439,50439,2.5.3.17.2.3,MW-M17-C02,Material,Rebar
MW-M17-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,30-May-12,1-Jun-12,30668,30668,2.5.3.17.2.4,MW-M17-C01,Material,Rebar
MW-M14-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,11-Apr-12,12-Apr-12,8502,8502,2.5.3.14.3.1,MW-M14-W09,Material,Rebar
MW-M14-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-Apr-12,18-Apr-12,8158,8158,2.5.3.14.3.2,MW-M14-W08,Material,Rebar
MW-M14-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Apr-12,25-Apr-12,12661,12661,2.5.3.14.3.3,MW-M14-W07,Material,Rebar
MW-M14-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,30-Apr-12,30-Apr-12,4203,4203,2.5.3.14.3.4,MW-M14-W06,Material,Rebar
MW-M14-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,7-May-12,7-May-12,5062,5062,2.5.3.14.3.5,MW-M14-W05,Material,Rebar
MW-M14-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-May-12,19-May-12,5422,5422,2.5.3.14.3.7,MW-M14-W03a,Material,Rebar
MW-M14-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-May-12,25-May-12,0,0,2.5.3.14.3.8,MW-M14-W03b,Material,Rebar
MW-M14-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Jun-12,2-Jun-12,2296,2296,2.5.3.14.3.10,MW-M14-W01,Material,Rebar
MW-M14-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,12-May-12,12-May-12,7695,7695,2.5.3.14.3.6,MW-M14-W04,Material,Rebar
MW-M14-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,29-May-12,29-May-12,3270,3270,2.5.3.14.3.9,MW-M14-W02,Material,Rebar
MW-M14-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,7-Mar-12,9-Mar-12,38525,38525,2.5.3.14.2.1,MW-M14-C04,Material,Rebar
MW-M14-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Mar-12,19-Mar-12,29791,29791,2.5.3.14.2.2,MW-M14-C03,Material,Rebar
MW-M14-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Mar-12,28-Mar-12,45319,45319,2.5.3.14.2.3,MW-M14-C02,Material,Rebar
MW-M14-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,31-Mar-12,3-Apr-12,44330,44330,2.5.3.14.2.4,MW-M14-C01,Material,Rebar
MW-M14-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,15-Feb-12,18-Feb-12,82317,82317,2.5.3.14.1.1,MW-M14-F03,Material,Rebar
MW-M14-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,23-Feb-12,24-Feb-12,9477,9477,2.5.3.14.1.2,MW-M14-F02,Material,Rebar
MW-M14-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,28-Feb-12,1-Mar-12,34419,34419,2.5.3.14.1.3,MW-M14-F01,Material,Rebar
MW-M13-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Feb-12,4-Feb-12,41417,41417,2.5.3.13.1.2,MW-M13-F02,Material,Rebar
MW-M13-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-Feb-12,9-Feb-12,32067,32067,2.5.3.13.1.3,MW-M13-F01,Material,Rebar
MW-M13-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,27-Jan-12,31-Jan-12,55011,55011,2.5.3.13.1.1,MW-M13-F03,Material,Rebar
MW-M13-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,16-Feb-12,17-Feb-12,26479,26479,2.5.3.13.2.1,MW-M13-C04,Material,Rebar
MW-M13-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,3-Mar-12,7-Mar-12,68929,68929,2.5.3.13.2.3,MW-M13-C02,Material,Rebar
MW-M13-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,9-Mar-12,13-Mar-12,46811,46811,2.5.3.13.2.4,MW-M13-C01,Material,Rebar
MW-M13-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Feb-12,27-Feb-12,43292,43292,2.5.3.13.2.2,MW-M13-C03,Material,Rebar
MW-M13-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Mar-12,20-Mar-12,7679,7679,2.5.3.13.3.1,MW-M13-W09,Material,Rebar
MW-M13-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Mar-12,26-Mar-12,7731,7731,2.5.3.13.3.2,MW-M13-W08,Material,Rebar
MW-M13-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,31-Mar-12,2-Apr-12,11729,11729,2.5.3.13.3.3,MW-M13-W07,Material,Rebar
MW-M13-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,9-Apr-12,9-Apr-12,4367,4367,2.5.3.13.3.4,MW-M13-W06,Material,Rebar
MW-M13-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-Apr-12,14-Apr-12,3903,3903,2.5.3.13.3.5,MW-M13-W05,Material,Rebar
MW-M13-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Apr-12,19-Apr-12,4419,4419,2.5.3.13.3.6,MW-M13-W04,Material,Rebar
MW-M13-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Apr-12,24-Apr-12,4744,4744,2.5.3.13.3.7,MW-M13-W03a,Material,Rebar
MW-M13-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,3-May-12,3-May-12,3004,3004,2.5.3.13.3.9,MW-M13-W02,Material,Rebar
MW-M13-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-May-12,8-May-12,3737,3737,2.5.3.13.3.10,MW-M13-W01,Material,Rebar
MW-M13-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,28-Apr-12,28-Apr-12,0,0,2.5.3.13.3.8,MW-M13-W03b,Material,Rebar
MW-M11-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Dec-11,20-Dec-11,10404,10404,2.5.3.11.1.1,MW-M11-F03,Material,Rebar
MW-M11-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,22-Dec-11,27-Dec-11,14224,14224,2.5.3.11.1.2,MW-M11-F02,Material,Rebar
MW-M11-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,29-Dec-11,3-Jan-12,21376,21376,2.5.3.11.1.3,MW-M11-F01,Material,Rebar
MW-M11-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,10-Jan-12,12-Jan-12,17227,17227,2.5.3.11.2.1,MW-M11-C04,Material,Rebar
MW-M11-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Jan-12,18-Jan-12,14968,14968,2.5.3.11.2.2,MW-M11-C03,Material,Rebar
MW-M11-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Jan-12,25-Jan-12,25153,25153,2.5.3.11.2.3,MW-M11-C02,Material,Rebar
MW-M11-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,28-Jan-12,30-Jan-12,12788,12788,2.5.3.11.2.4,MW-M11-C01,Material,Rebar
MW-M11-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,10-Feb-12,10-Feb-12,3193,3193,2.5.3.11.3.2,MW-M11-W08,Material,Rebar
MW-M11-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,16-Feb-12,16-Feb-12,4369,4369,2.5.3.11.3.3,MW-M11-W07,Material,Rebar
MW-M11-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,23-Feb-12,23-Feb-12,2441,2441,2.5.3.11.3.4,MW-M11-W06,Material,Rebar
MW-M11-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,28-Feb-12,28-Feb-12,1486,1486,2.5.3.11.3.5,MW-M11-W05,Material,Rebar
MW-M11-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,3-Mar-12,3-Mar-12,2323,2323,2.5.3.11.3.6,MW-M11-W04,Material,Rebar
MW-M11-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,13-Mar-12,13-Mar-12,0,0,2.5.3.11.3.8,MW-M11-W03b,Material,Rebar
MW-M11-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Mar-12,19-Mar-12,439,439,2.5.3.11.3.9,MW-M11-W02,Material,Rebar
MW-M11-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,22-Mar-12,22-Mar-12,592,592,2.5.3.11.3.10,MW-M11-W01,Material,Rebar
MW-M11-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,4-Feb-12,4-Feb-12,4600,4600,2.5.3.11.3.1,MW-M11-W09,Material,Rebar
MW-M11-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-Mar-12,8-Mar-12,2385,2385,2.5.3.11.3.7,MW-M11-W03a,Material,Rebar
MW-M04-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,24-Feb-12,25-Feb-12,12939,12939,2.5.3.4.3.1,MW-M04-W09,Material,Rebar
MW-M04-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Mar-12,3-Mar-12,8238,8238,2.5.3.4.3.2,MW-M04-W08,Material,Rebar
MW-M04-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-Mar-12,9-Mar-12,11045,11045,2.5.3.4.3.3,MW-M04-W07,Material,Rebar
MW-M04-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-Mar-12,14-Mar-12,7236,7236,2.5.3.4.3.4,MW-M04-W06,Material,Rebar
MW-M04-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,21-Mar-12,21-Mar-12,4077,4077,2.5.3.4.3.5,MW-M04-W05,Material,Rebar
MW-M04-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,31-Mar-12,31-Mar-12,7789,7789,2.5.3.4.3.7,MW-M04-W03a,Material,Rebar
MW-M04-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,5-Apr-12,5-Apr-12,0,0,2.5.3.4.3.8,MW-M04-W03b,Material,Rebar
MW-M04-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,12-Apr-12,12-Apr-12,1892,1892,2.5.3.4.3.9,MW-M04-W02,Material,Rebar
MW-M04-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Apr-12,17-Apr-12,3810,3810,2.5.3.4.3.10,MW-M04-W01,Material,Rebar
MW-M04-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Mar-12,27-Mar-12,7430,7430,2.5.3.4.3.6,MW-M04-W04,Material,Rebar
MW-M04-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,4-Jan-12,7-Jan-12,24227,24227,2.5.3.4.1.1,MW-M04-F03,Material,Rebar
MW-M04-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,16-Jan-12,19-Jan-12,54351,54351,2.5.3.4.1.3,MW-M04-F01,Material,Rebar
MW-M04-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,11-Jan-12,13-Jan-12,33593,33593,2.5.3.4.1.2,MW-M04-F02,Material,Rebar
MW-M04-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-Jan-12,27-Jan-12,39177,39177,2.5.3.4.2.1,MW-M04-C04,Material,Rebar
MW-M04-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Feb-12,3-Feb-12,34660,34660,2.5.3.4.2.2,MW-M04-C03,Material,Rebar
MW-M04-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-Feb-12,16-Feb-12,30668,30668,2.5.3.4.2.4,MW-M04-C01,Material,Rebar
MW-M04-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,9-Feb-12,11-Feb-12,62867,62867,2.5.3.4.2.3,MW-M04-C02,Material,Rebar
MW-CC4-H05-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,5-Dec-11,6-Dec-11,12341,12341,2.5.3.24.3.1,5,Material,Rebar
MW-CC4-H04-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,10-Dec-11,10-Dec-11,1151,1151,2.5.3.24.3.2,4,Material,Rebar
MW-CC4-H03-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,16-Dec-11,16-Dec-11,2366,2366,2.5.3.24.3.3,3,Material,Rebar
MW-CC4-F05-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,27-Oct-11,1-Nov-11,58014,58014,2.5.3.24.2.1,5,Material,Rebar
MW-CC4-F04-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,8-Nov-11,11-Nov-11,37739,37739,2.5.3.24.2.2,4,Material,Rebar
MW-CC4-F03-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,17-Nov-11,21-Nov-11,18231,18231,2.5.3.24.2.3,3,Material,Rebar
MW-CC4-F02-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,26-Nov-11,30-Nov-11,36564,36564,2.5.3.24.2.4,2,Material,Rebar
MW-CC4-G05-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,26-Nov-11,29-Nov-11,12341,12341,2.5.3.24.1.1,5,Material,Rebar
MW-CC4-G04-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,3-Dec-11,3-Dec-11,1151,1151,2.5.3.24.1.2,4,Material,Rebar
MW-CC4-G03-20,CHAMBER CONDUIT,MIDDLE CHAMBER,Steel Reinforcement,9-Dec-11,9-Dec-11,2366,2366,2.5.3.24.1.3,3,Material,Rebar
MW-M02-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,27-Dec-11,28-Dec-11,6724,6724,2.5.3.2.2.1,MW-M02-C04,Material,Rebar
MW-M02-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,4-Jan-12,4-Jan-12,4126,4126,2.5.3.2.2.2,MW-M02-C03,Material,Rebar
MW-M02-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,12-Jan-12,14-Jan-12,34080,34080,2.5.3.2.2.3,MW-M02-C02,Material,Rebar
MW-M02-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,20-Jan-12,23-Jan-12,42644,42644,2.5.3.2.2.4,MW-M02-C01,Material,Rebar
MW-M02-C05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Dec-11,20-Dec-11,14030,14030,2.5.3.2.2.5,MW-M02-C05,Material,Rebar
MW-M02-C06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,10-Dec-11,13-Dec-11,24338,24338,2.5.3.2.2.6,MW-M02-C06,Material,Rebar
MW-M02-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,1-Feb-12,1-Feb-12,8202,8202,2.5.3.2.3.2,MW-M02-W08,Material,Rebar
MW-M02-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,7-Feb-12,8-Feb-12,12959,12959,2.5.3.2.3.3,MW-M02-W07,Material,Rebar
MW-M02-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,13-Feb-12,14-Feb-12,8230,8230,2.5.3.2.3.4,MW-M02-W06,Material,Rebar
MW-M02-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-Feb-12,18-Feb-12,4363,4363,2.5.3.2.3.5,MW-M02-W05,Material,Rebar
MW-M02-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,27-Feb-12,27-Feb-12,6963,6963,2.5.3.2.3.6,MW-M02-W04,Material,Rebar
MW-M02-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Mar-12,3-Mar-12,8329,8329,2.5.3.2.3.7,MW-M02-W03a,Material,Rebar
MW-M02-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-Mar-12,8-Mar-12,0,0,2.5.3.2.3.8,MW-M02-W03b,Material,Rebar
MW-M02-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,12-Mar-12,12-Mar-12,1585,1585,2.5.3.2.3.9,MW-M02-W02,Material,Rebar
MW-M02-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Mar-12,17-Mar-12,2441,2441,2.5.3.2.3.10,MW-M02-W01,Material,Rebar
MW-M02-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,27-Jan-12,27-Jan-12,6010,6010,2.5.3.2.3.1,MW-M02-W09,Material,Rebar
MW-M02-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,15-Nov-11,21-Nov-11,24883,24883,2.5.3.2.1.1,MW-M02-F03,Material,Rebar
MW-M02-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-Nov-11,29-Nov-11,18823,18823,2.5.3.2.1.2,MW-M02-F02,Material,Rebar
MW-M02-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,1-Dec-11,3-Dec-11,32991,32991,2.5.3.2.1.3,MW-M02-F01,Material,Rebar
MW-M08-F03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Mar-12,20-Mar-12,23309,23309,2.5.3.8.1.1,MW-M08-F03,Material,Rebar
MW-M08-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,23-Mar-12,24-Mar-12,32356,32356,2.5.3.8.1.2,MW-M08-F02,Material,Rebar
MW-M08-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,28-Mar-12,31-Mar-12,48094,48094,2.5.3.8.1.3,MW-M08-F01,Material,Rebar
MW-M08-W01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,6-Jul-12,6-Jul-12,3047,3047,2.5.3.8.3.10,MW-M08-W01,Material,Rebar
MW-M08-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,10-May-12,11-May-12,13153,13153,2.5.3.8.3.1,MW-M08-W09,Material,Rebar
MW-M08-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-May-12,18-May-12,8983,8983,2.5.3.8.3.2,MW-M08-W08,Material,Rebar
MW-M08-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-May-12,28-May-12,15163,15163,2.5.3.8.3.3,MW-M08-W07,Material,Rebar
MW-M08-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,1-Jun-12,1-Jun-12,4947,4947,2.5.3.8.3.4,MW-M08-W06,Material,Rebar
MW-M08-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,6-Jun-12,6-Jun-12,8853,8853,2.5.3.8.3.5,MW-M08-W05,Material,Rebar
MW-M08-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,14-Jun-12,14-Jun-12,5903,5903,2.5.3.8.3.6,MW-M08-W04,Material,Rebar
MW-M08-W03a-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Jun-12,20-Jun-12,12013,12013,2.5.3.8.3.7,MW-M08-W03a,Material,Rebar
MW-M08-W03b-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Jun-12,26-Jun-12,0,0,2.5.3.8.3.8,MW-M08-W03b,Material,Rebar
MW-M08-W02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Jul-12,2-Jul-12,2456,2456,2.5.3.8.3.9,MW-M08-W02,Material,Rebar
MW-M08-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,9-Apr-12,12-Apr-12,48863,48863,2.5.3.8.2.1,MW-M08-C04,Material,Rebar
MW-M08-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,19-Apr-12,20-Apr-12,27207,27207,2.5.3.8.2.2,MW-M08-C03,Material,Rebar
MW-M08-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-Apr-12,28-Apr-12,57445,57445,2.5.3.8.2.3,MW-M08-C02,Material,Rebar
MW-M08-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-May-12,4-May-12,42267,42267,2.5.3.8.2.4,MW-M08-C01,Material,Rebar
MW-M07-F02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-Mar-12,5-Mar-12,39928,39928,2.5.3.7.1.2,MW-M07-F02,Material,Rebar
MW-M07-F01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-Mar-12,10-Mar-12,66932,66932,2.5.3.7.1.3,MW-M07-F01,Material,Rebar
MW-M07-C04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Mar-12,21-Mar-12,71513,71513,2.5.3.7.2.1,MW-M07-C04,Material,Rebar
MW-M07-C03-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,29-Mar-12,2-Apr-12,56216,56216,2.5.3.7.2.2,MW-M07-C03,Material,Rebar
MW-M07-C02-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,11-Apr-12,14-Apr-12,83095,83095,2.5.3.7.2.3,MW-M07-C02,Material,Rebar
MW-M07-C01-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,17-Apr-12,20-Apr-12,59183,59183,2.5.3.7.2.4,MW-M07-C01,Material,Rebar
MW-M07-W09-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,26-Apr-12,27-Apr-12,17132,17132,2.5.3.7.3.1,MW-M07-W09,Material,Rebar
MW-M07-W08-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,2-May-12,4-May-12,19616,19616,2.5.3.7.3.2,MW-M07-W08,Material,Rebar
MW-M07-W07-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,8-May-12,11-May-12,20270,20270,2.5.3.7.3.3,MW-M07-W07,Material,Rebar
MW-M07-W06-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,18-May-12,21-May-12,15226,15226,2.5.3.7.3.4,MW-M07-W06,Material,Rebar
MW-M07-W05-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,25-May-12,26-May-12,8629,8629,2.5.3.7.3.5,MW-M07-W05,Material,Rebar
MW-M07-W04-20,CHAMBER WALL,MIDDLE CHAMBER,Steel Reinforcement,31-May-12,1-Jun-12,13301,13301,2.5.3.7.3.6,MW-M07-W04,Material,Rebar
